event_id,src_ip,kind,timestamp,label,src_ip_hash,kind_encoded,hour_of_day,day_of_week,is_weekend,is_night,is_business_hours,http_status_code,is_error_code,url_length,has_sql_keywords,has_path_traversal,has_xss_attempt,request_count_1min,request_count_5min,unique_kinds_count,avg_time_between_requests,ssh_username_length,ssh_has_root,ssh_has_admin,ssh_invalid_user,port_number,is_common_port,is_high_port
evt_758589,139.102.159.103,port_scan,2025-12-28T02:47:46.899975,0,140036003,2,2,6,1,1,0,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_675898,142.150.185.148,ssh_failed,2025-12-28T03:21:42.899975,0,143518648,1,3,6,1,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_957915,196.172.52.24,web_fuzz,2025-12-28T03:24:39.899975,0,197725224,3,3,6,1,1,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_411870,187.27.50.16,port_scan,2025-12-28T03:28:01.899975,1,187275016,2,3,6,1,1,0,,,,,,,0,0,0,0.0,,,,,5900.0,0.0,1.0
evt_560163,187.27.50.16,port_scan,2025-12-28T03:28:03.899975,1,187275016,2,3,6,1,1,0,,,,,,,1,1,1,0.0,,,,,3389.0,1.0,1.0
evt_927659,187.27.50.16,port_scan,2025-12-28T03:28:05.899975,1,187275016,2,3,6,1,1,0,,,,,,,2,2,1,2.0,,,,,27017.0,0.0,1.0
evt_183985,187.27.50.16,port_scan,2025-12-28T03:28:07.899975,1,187275016,2,3,6,1,1,0,,,,,,,3,3,1,2.0,,,,,5432.0,1.0,1.0
evt_872739,187.27.50.16,port_scan,2025-12-28T03:28:09.899975,1,187275016,2,3,6,1,1,0,,,,,,,4,4,1,2.0,,,,,6379.0,0.0,1.0
evt_852233,187.27.50.16,port_scan,2025-12-28T03:28:11.899975,1,187275016,2,3,6,1,1,0,,,,,,,5,5,1,2.0,,,,,3306.0,1.0,1.0
evt_308855,172.191.224.231,ssh_failed,2025-12-28T03:37:47.899975,0,173932631,1,3,6,1,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_737846,51.214.112.115,ssh_failed,2025-12-28T03:48:17.899975,0,53151315,1,3,6,1,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_130353,169.243.84.68,ssh_failed,2025-12-28T03:50:19.899975,0,171438468,1,3,6,1,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_345369,91.107.136.180,web_fuzz,2025-12-28T03:59:25.899975,0,92083780,3,3,6,1,1,0,404.0,1.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_597440,207.81.216.88,web_fuzz,2025-12-28T04:01:26.899975,0,207831688,3,4,6,1,1,0,304.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_646240,172.191.224.231,port_scan,2025-12-28T04:11:38.899975,0,173932631,2,4,6,1,1,0,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_460263,164.57.12.190,ssh_failed,2025-12-28T04:14:35.899975,0,164571390,1,4,6,1,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_800280,125.35.64.33,ssh_failed,2025-12-28T04:15:21.899975,0,125356433,1,4,6,1,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_927691,175.36.87.137,web_fuzz,2025-12-28T04:17:54.899975,0,175368837,3,4,6,1,1,0,304.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_301863,189.52.44.152,web_fuzz,2025-12-28T04:23:09.899975,0,189524552,3,4,6,1,1,0,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_332873,112.80.232.1,web_fuzz,2025-12-28T04:24:11.899975,0,112823201,3,4,6,1,1,0,304.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_587648,60.51.194.72,ssh_failed,2025-12-28T04:26:58.899975,0,60529472,1,4,6,1,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_909859,168.255.202.227,port_scan,2025-12-28T04:27:01.899975,0,170570427,2,4,6,1,1,0,,,,,,,0,0,0,0.0,,,,,80.0,1.0,0.0
evt_957150,84.28.117.211,web_fuzz,2025-12-28T04:28:02.899975,0,84291911,3,4,6,1,1,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_784578,161.81.216.153,ssh_failed,2025-12-28T04:28:50.899975,0,161831753,1,4,6,1,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_157706,51.214.112.115,port_scan,2025-12-28T04:30:25.899975,0,53151315,2,4,6,1,1,0,,,,,,,0,0,0,0.0,,,,,80.0,1.0,0.0
evt_827691,96.82.0.154,ssh_failed,2025-12-28T04:35:40.899975,0,96820154,1,4,6,1,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_633036,98.49.183.217,web_fuzz,2025-12-28T04:41:17.899975,0,98508517,3,4,6,1,1,0,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_881439,207.81.216.88,port_scan,2025-12-28T04:49:33.899975,0,207831688,2,4,6,1,1,0,,,,,,,0,0,0,0.0,,,,,80.0,1.0,0.0
evt_332360,51.214.112.115,ssh_failed,2025-12-28T05:08:54.899975,0,53151315,1,5,6,1,1,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_208310,165.174.57.76,web_fuzz,2025-12-28T05:20:35.899975,0,166745776,3,5,6,1,1,0,304.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_245308,72.79.110.246,web_fuzz,2025-12-28T05:26:17.899975,0,72801246,3,5,6,1,1,0,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_330019,194.24.56.40,web_fuzz,2025-12-28T05:26:52.899975,0,194245640,3,5,6,1,1,0,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_332823,196.172.52.24,web_fuzz,2025-12-28T05:28:54.899975,0,197725224,3,5,6,1,1,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_875959,71.125.114.36,web_fuzz,2025-12-28T05:41:52.899975,0,72261436,3,5,6,1,1,0,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_231113,98.49.183.217,web_fuzz,2025-12-28T05:45:50.899975,0,98508517,3,5,6,1,1,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_241176,62.40.43.188,web_fuzz,2025-12-28T05:49:37.899975,0,62404488,3,5,6,1,1,0,304.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_493663,50.35.23.170,web_fuzz,2025-12-28T05:50:25.899975,0,50352470,3,5,6,1,1,0,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_121053,189.52.44.152,ssh_failed,2025-12-28T06:03:18.899975,0,189524552,1,6,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_993892,57.70.252.24,port_scan,2025-12-28T06:14:18.899975,0,57725224,2,6,6,1,0,0,,,,,,,0,0,0,0.0,,,,,80.0,1.0,0.0
evt_146853,56.119.13.144,port_scan,2025-12-28T06:23:34.899975,0,57191444,2,6,6,1,0,0,,,,,,,0,0,0,0.0,,,,,80.0,1.0,0.0
evt_218370,71.125.114.36,web_fuzz,2025-12-28T06:38:10.899975,0,72261436,3,6,6,1,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_798435,28.152.101.40,web_fuzz,2025-12-28T06:39:43.899975,0,29530140,3,6,6,1,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_825846,58.32.173.6,port_scan,2025-12-28T06:40:59.899975,0,58337306,2,6,6,1,0,0,,,,,,,0,0,0,0.0,,,,,80.0,1.0,0.0
evt_830316,62.40.43.188,port_scan,2025-12-28T06:44:28.899975,0,62404488,2,6,6,1,0,0,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_194560,136.216.108.238,web_fuzz,2025-12-28T06:45:07.899975,0,138171038,3,6,6,1,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_931621,28.152.101.40,web_fuzz,2025-12-28T06:45:44.899975,0,29530140,3,6,6,1,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_377405,125.35.64.33,ssh_failed,2025-12-28T06:51:15.899975,0,125356433,1,6,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_439813,189.52.44.152,ssh_failed,2025-12-28T07:01:57.899975,0,189524552,1,7,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_283537,112.80.232.1,web_fuzz,2025-12-28T07:03:58.899975,0,112823201,3,7,6,1,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_836038,28.152.101.40,web_fuzz,2025-12-28T07:07:48.899975,0,29530140,3,7,6,1,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_243030,17.108.161.55,ssh_failed,2025-12-28T07:08:01.899975,0,18096155,1,7,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_957525,98.49.183.217,web_fuzz,2025-12-28T07:28:53.899975,0,98508517,3,7,6,1,0,0,304.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_663996,59.148.40.219,ssh_failed,2025-12-28T07:41:23.899975,0,60484219,1,7,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_529893,139.102.159.103,ssh_failed,2025-12-28T07:41:52.899975,0,140036003,1,7,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_289117,187.125.83.119,ssh_failed,2025-12-28T07:53:07.899975,0,188258419,1,7,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_707488,185.58.136.197,web_fuzz,2025-12-28T08:07:05.899975,0,185593797,3,8,6,1,0,0,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_576935,172.191.224.231,web_fuzz,2025-12-28T08:23:01.899975,0,173932631,3,8,6,1,0,0,304.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_943718,62.40.43.188,port_scan,2025-12-28T08:28:03.899975,0,62404488,2,8,6,1,0,0,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_878656,98.138.112.176,web_fuzz,2025-12-28T08:46:21.899975,0,99391376,3,8,6,1,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_972097,189.52.44.152,web_fuzz,2025-12-28T09:06:01.899975,0,189524552,3,9,6,1,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_293411,168.255.202.227,ssh_failed,2025-12-28T09:11:27.899975,0,170570427,1,9,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_571579,165.174.57.76,web_fuzz,2025-12-28T09:22:57.899975,0,166745776,3,9,6,1,0,0,404.0,1.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_548906,164.57.12.190,port_scan,2025-12-28T09:23:51.899975,0,164571390,2,9,6,1,0,0,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_536740,165.174.57.76,ssh_failed,2025-12-28T09:28:26.899975,0,166745776,1,9,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_230208,139.67.242.63,port_scan,2025-12-28T09:35:53.899975,1,139694263,2,9,6,1,0,0,,,,,,,0,0,0,0.0,,,,,6379.0,0.0,1.0
evt_288085,139.67.242.63,port_scan,2025-12-28T09:35:55.899975,1,139694263,2,9,6,1,0,0,,,,,,,1,1,1,0.0,,,,,27017.0,0.0,1.0
evt_129824,139.67.242.63,port_scan,2025-12-28T09:35:57.899975,1,139694263,2,9,6,1,0,0,,,,,,,2,2,1,2.0,,,,,5900.0,0.0,1.0
evt_950916,194.24.56.40,web_fuzz,2025-12-28T09:56:21.899975,0,194245640,3,9,6,1,0,0,404.0,1.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_452737,96.82.0.154,web_fuzz,2025-12-28T09:57:51.899975,0,96820154,3,9,6,1,0,0,404.0,1.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_192742,51.214.112.115,web_fuzz,2025-12-28T10:01:50.899975,0,53151315,3,10,6,1,0,0,304.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_265649,125.35.64.33,port_scan,2025-12-28T10:07:22.899975,0,125356433,2,10,6,1,0,0,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_330533,165.234.73.68,web_fuzz,2025-12-28T10:12:17.899975,0,167347368,3,10,6,1,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_508396,109.16.15.24,web_fuzz,2025-12-28T10:19:06.899975,0,109161524,3,10,6,1,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_964352,125.35.64.33,port_scan,2025-12-28T10:32:37.899975,0,125356433,2,10,6,1,0,0,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_241678,117.186.83.95,web_fuzz,2025-12-28T10:41:16.899975,0,118868395,3,10,6,1,0,0,304.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_869460,17.197.195.153,web_fuzz,2025-12-28T11:10:33.899975,0,18989653,3,11,6,1,0,0,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_202472,64.38.226.207,web_fuzz,2025-12-28T11:25:05.899975,1,64402807,3,11,6,1,0,0,404.0,1.0,23.0,0.0,1.0,0.0,0,0,0,0.0,,,,,,,
evt_452287,64.38.226.207,web_fuzz,2025-12-28T11:25:07.899975,1,64402807,3,11,6,1,0,0,403.0,1.0,30.0,1.0,0.0,0.0,1,1,1,0.0,,,,,,,
evt_744693,64.38.226.207,web_fuzz,2025-12-28T11:25:09.899975,1,64402807,3,11,6,1,0,0,404.0,1.0,30.0,1.0,0.0,0.0,2,2,1,2.0,,,,,,,
evt_311559,64.38.226.207,web_fuzz,2025-12-28T11:25:11.899975,1,64402807,3,11,6,1,0,0,404.0,1.0,5.0,0.0,0.0,0.0,3,3,1,2.0,,,,,,,
evt_324479,64.38.226.207,web_fuzz,2025-12-28T11:25:13.899975,1,64402807,3,11,6,1,0,0,403.0,1.0,23.0,0.0,1.0,0.0,4,4,1,2.0,,,,,,,
evt_406461,185.58.136.197,web_fuzz,2025-12-28T11:33:11.899975,0,185593797,3,11,6,1,0,0,404.0,1.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_154615,172.191.224.231,ssh_failed,2025-12-28T11:35:41.899975,0,173932631,1,11,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_290305,93.157.122.15,web_fuzz,2025-12-28T11:39:04.899975,0,94582215,3,11,6,1,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_746910,50.35.23.170,ssh_failed,2025-12-28T11:39:52.899975,0,50352470,1,11,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_813390,62.40.43.188,web_fuzz,2025-12-28T11:44:48.899975,0,62404488,3,11,6,1,0,0,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_773045,62.40.43.188,web_fuzz,2025-12-28T11:46:50.899975,0,62404488,3,11,6,1,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,1,1,0.0,,,,,,,
evt_780301,189.52.44.152,web_fuzz,2025-12-28T11:51:38.899975,0,189524552,3,11,6,1,0,0,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_375871,36.126.134.192,web_fuzz,2025-12-28T11:59:29.899975,0,37273592,3,11,6,1,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_813763,17.197.195.153,ssh_failed,2025-12-28T12:09:07.899975,0,18989653,1,12,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_181874,172.191.224.231,web_fuzz,2025-12-28T12:13:10.899975,0,173932631,3,12,6,1,0,0,404.0,1.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_574514,62.40.43.188,web_fuzz,2025-12-28T12:25:05.899975,0,62404488,3,12,6,1,0,0,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_397571,98.49.183.217,web_fuzz,2025-12-28T12:26:00.899975,0,98508517,3,12,6,1,0,0,404.0,1.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_882169,120.128.5.175,web_fuzz,2025-12-28T12:27:18.899975,0,121280675,3,12,6,1,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_799282,133.231.61.64,port_scan,2025-12-28T12:38:40.899975,0,135316164,2,12,6,1,0,0,,,,,,,0,0,0,0.0,,,,,443.0,1.0,0.0
evt_730343,93.157.122.15,ssh_failed,2025-12-28T12:41:55.899975,0,94582215,1,12,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_145209,89.135.22.187,web_fuzz,2025-12-28T12:47:26.899975,0,90352387,3,12,6,1,0,0,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_604884,93.157.122.15,ssh_failed,2025-12-28T12:48:58.899975,0,94582215,1,12,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_705693,93.157.122.15,port_scan,2025-12-28T12:50:32.899975,0,94582215,2,12,6,1,0,0,,,,,,,0,1,1,0.0,,,,,443.0,1.0,0.0
evt_534572,58.32.173.6,web_fuzz,2025-12-28T13:00:05.899975,0,58337306,3,13,6,1,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_817675,189.52.44.152,port_scan,2025-12-28T13:06:27.899975,0,189524552,2,13,6,1,0,0,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_730421,165.234.73.68,web_fuzz,2025-12-28T13:10:09.899975,0,167347368,3,13,6,1,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_836986,83.250.9.29,ssh_failed,2025-12-28T13:15:16.899975,0,85500929,1,13,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_995420,51.214.112.115,port_scan,2025-12-28T13:19:46.899975,0,53151315,2,13,6,1,0,0,,,,,,,0,0,0,0.0,,,,,80.0,1.0,0.0
evt_701581,84.28.117.211,port_scan,2025-12-28T13:24:53.899975,0,84291911,2,13,6,1,0,0,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_337178,72.79.110.246,ssh_failed,2025-12-28T13:29:17.899975,0,72801246,1,13,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_666366,168.255.202.227,web_fuzz,2025-12-28T13:52:34.899975,0,170570427,3,13,6,1,0,0,404.0,1.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_581992,17.108.161.55,web_fuzz,2025-12-28T13:56:37.899975,0,18096155,3,13,6,1,0,0,200.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_319984,133.231.61.64,web_fuzz,2025-12-28T13:58:45.899975,0,135316164,3,13,6,1,0,0,304.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_733801,98.49.183.217,web_fuzz,2025-12-28T14:01:32.899975,0,98508517,3,14,6,1,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_177333,165.234.73.68,web_fuzz,2025-12-28T14:01:45.899975,0,167347368,3,14,6,1,0,0,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_677723,72.79.110.246,ssh_failed,2025-12-28T14:07:17.899975,0,72801246,1,14,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_384303,118.63.193.21,ssh_failed,2025-12-28T14:09:00.899975,0,118649321,1,14,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_626797,161.81.216.153,web_fuzz,2025-12-28T14:19:34.899975,0,161831753,3,14,6,1,0,0,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_317005,151.142.3.195,ssh_failed,2025-12-28T14:30:49.899975,0,152420495,1,14,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_868561,193.121.85.105,web_fuzz,2025-12-28T14:33:34.899975,1,194218605,3,14,6,1,0,0,404.0,1.0,23.0,0.0,1.0,0.0,0,0,0,0.0,,,,,,,
evt_270757,193.121.85.105,web_fuzz,2025-12-28T14:33:36.899975,1,194218605,3,14,6,1,0,0,403.0,1.0,35.0,0.0,0.0,1.0,1,1,1,0.0,,,,,,,
evt_435209,193.121.85.105,web_fuzz,2025-12-28T14:33:38.899975,1,194218605,3,14,6,1,0,0,403.0,1.0,30.0,1.0,0.0,0.0,2,2,1,2.0,,,,,,,
evt_271241,193.121.85.105,web_fuzz,2025-12-28T14:33:40.899975,1,194218605,3,14,6,1,0,0,401.0,1.0,35.0,0.0,0.0,1.0,3,3,1,2.0,,,,,,,
evt_539892,193.121.85.105,web_fuzz,2025-12-28T14:33:42.899975,1,194218605,3,14,6,1,0,0,404.0,1.0,35.0,0.0,0.0,1.0,4,4,1,2.0,,,,,,,
evt_783932,118.63.193.21,web_fuzz,2025-12-28T14:41:12.899975,0,118649321,3,14,6,1,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_771712,98.138.112.176,ssh_failed,2025-12-28T14:55:28.899975,0,99391376,1,14,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_681866,9.161.205.69,ssh_failed,2025-12-28T15:08:13.899975,0,10630569,1,15,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_836989,161.81.216.153,ssh_failed,2025-12-28T15:09:21.899975,0,161831753,1,15,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_606957,196.172.52.24,web_fuzz,2025-12-28T15:11:38.899975,0,197725224,3,15,6,1,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_559450,194.24.56.40,port_scan,2025-12-28T15:16:13.899975,0,194245640,2,15,6,1,0,0,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_898461,189.52.44.152,port_scan,2025-12-28T15:26:19.899975,0,189524552,2,15,6,1,0,0,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_685196,59.148.40.219,ssh_failed,2025-12-28T15:38:08.899975,0,60484219,1,15,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_326665,36.126.134.192,ssh_failed,2025-12-28T15:42:07.899975,0,37273592,1,15,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_929937,9.161.205.69,web_fuzz,2025-12-28T15:43:02.899975,0,10630569,3,15,6,1,0,0,200.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_181247,59.148.40.219,web_fuzz,2025-12-28T15:45:25.899975,0,60484219,3,15,6,1,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_280564,28.152.101.40,web_fuzz,2025-12-28T16:02:41.899975,0,29530140,3,16,6,1,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_326040,150.219.204.93,web_fuzz,2025-12-28T16:04:02.899975,0,152210493,3,16,6,1,0,0,200.0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_982804,62.40.43.188,web_fuzz,2025-12-28T16:12:32.899975,0,62404488,3,16,6,1,0,0,404.0,1.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_262471,50.35.23.170,ssh_failed,2025-12-28T16:14:41.899975,0,50352470,1,16,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_331230,62.40.43.188,web_fuzz,2025-12-28T16:21:00.899975,0,62404488,3,16,6,1,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_736095,151.142.3.195,web_fuzz,2025-12-28T16:26:55.899975,0,152420495,3,16,6,1,0,0,200.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_428638,83.250.9.29,port_scan,2025-12-28T16:37:34.899975,0,85500929,2,16,6,1,0,0,,,,,,,0,0,0,0.0,,,,,22.0,1.0,0.0
evt_487380,56.119.13.144,ssh_failed,2025-12-28T16:38:38.899975,0,57191444,1,16,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_678440,164.57.12.190,ssh_failed,2025-12-28T16:42:21.899975,0,164571390,1,16,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_609232,117.186.83.95,ssh_failed,2025-12-28T16:48:54.899975,0,118868395,1,16,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_583214,93.157.122.15,web_fuzz,2025-12-28T16:55:45.899975,0,94582215,3,16,6,1,0,0,404.0,1.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_132359,51.214.112.115,ssh_failed,2025-12-28T16:57:07.899975,0,53151315,1,16,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_715388,150.219.204.93,web_fuzz,2025-12-28T16:58:39.899975,0,152210493,3,16,6,1,0,0,200.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_368371,96.82.0.154,web_fuzz,2025-12-28T17:18:16.899975,0,96820154,3,17,6,1,0,0,404.0,1.0,10.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_463625,172.191.224.231,web_fuzz,2025-12-28T17:18:40.899975,0,173932631,3,17,6,1,0,0,200.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,,,,,,,
evt_670027,112.80.232.1,ssh_failed,2025-12-28T17:21:27.899975,0,112823201,1,17,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_766459,36.126.134.192,ssh_failed,2025-12-28T17:23:22.899975,0,37273592,1,17,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
evt_343923,51.214.112.115,ssh_failed,2025-12-28T17:27:28.899975,0,53151315,1,17,6,1,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,,,
